SID  SRC_IP  SRC_PORT  DEST_IP  DEST_PORT  ACTION  HIT_COUNT  DOMAIN
1815106  30.50.0.60  50125  120.80.0.224  53  Drop  3668  c2exfil.tk
7485362  20.20.0.15  48971  130.60.0.216  53  Alert  3153  phishexfil.org
8589119  50.40.0.150  57828  120.80.0.38  53  Drop  3625  c2scan.cn
2177072  50.40.0.126  29478  160.90.0.25  53  Drop  3885  spywaredump.cc
5196373  50.40.0.4  61354  160.90.0.247  53  Drop  1891  worm880hub.xyz
5750394  30.50.0.165  3207  130.60.0.250  53  Drop  3627  hidden671admin.ru
6913816  20.20.0.93  25966  160.90.0.30  53  Drop  3191  malware847payload.ru
5638113  20.20.0.54  17081  160.90.0.174  53  Alert  3596  threat430zone.ru
6925524  20.20.0.233  24526  120.80.0.124  53  Alert  3472  covert-net-5152.org
TIME 1746679685 2025-05-08 UTC
4450138  30.50.0.119  44563  120.80.0.27  53  Drop  3713  attack-dump-4061.org
8725009  50.40.0.100  16390  120.80.0.31  53  Alert  1870  evil-attack-8093.cn
1928654  30.50.0.52  49507  130.60.0.83  53  Alert  2720  control-scan-4456.cn
7854464  20.20.0.119  52980  120.80.0.30  53  Alert  2368  exploit442host.org
9102360  20.20.0.142  1672  130.60.0.179  53  Drop  4089  exploitnet.net
9879739  20.20.0.112  10972  130.60.0.46  53  Drop  3962  dark-hub.ru
5487095  20.20.0.193  44206  130.60.0.115  53  Drop  4428  trojan-access-7634.xyz
2773502  20.20.0.43  31067  130.60.0.94  53  Alert  1887  botnetleak.tk
4398155  30.50.0.209  37983  160.90.0.90  53  Drop  1099  spyware-steal.org
6059766  30.50.0.135  13878  130.60.0.106  53  Drop  2746  virus-admin.xyz
4867780  20.20.0.228  27532  130.60.0.150  53  Drop  813  botnet-leak-3717.ru
3867019  30.50.0.99  62859  160.90.0.224  53  Alert  1987  attack814exfil.org
6358275  20.20.0.134  29733  160.90.0.245  53  Alert  1702  hidden492server.com
8865093  20.20.0.23  9427  130.60.0.126  53  Alert  918  trojan-leak-9448.org
8369417  30.50.0.110  16105  130.60.0.138  53  Alert  4220  c2-server.net
2096356  50.40.0.66  23175  160.90.0.41  53  Drop  4190  virus545dump.cn
8429657  50.40.0.112  42244  120.80.0.70  53  Drop  3044  phish871attack.ru
5680172  50.40.0.219  1718  130.60.0.223  53  Alert  3053  shadow92access.cn
5454645  50.40.0.16  22846  130.60.0.74  53  Alert  3313  malware-leak.tk
3447653  30.50.0.153  6220  130.60.0.14  53  Alert  4458  botnetadmin.org
5841206  20.20.0.78  19468  130.60.0.109  53  Drop  1349  phish833drop.cn
8555123  50.40.0.132  3284  120.80.0.14  53  Alert  1897  shadowleak.org
6992828  30.50.0.20  33452  160.90.0.46  53  Drop  1738  c2access.xyz
3621447  50.40.0.149  6281  160.90.0.237  53  Drop  3139  covert334net.cc
4040950  50.40.0.127  25196  160.90.0.185  53  Drop  3033  attack297dump.org
9513697  20.20.0.170  44644  130.60.0.167  53  Drop  2207  virus585zone.xyz
1289882  30.50.0.49  42270  120.80.0.108  53  Drop  4380  worm-net.com
8938002  20.20.0.150  53103  120.80.0.160  53  Drop  3993  hidden-server-5624.cn
3384350  30.50.0.75  61593  120.80.0.213  53  Alert  3947  phishhub.net
5579727  20.20.0.68  13723  120.80.0.52  53  Alert  2725  spyware-net-3269.org
1705896  20.20.0.14  17117  120.80.0.148  53  Drop  1464  spyware-drop-5629.cn
6414936  20.20.0.229  61304  120.80.0.143  53  Drop  4395  worm-scan-7004.xyz
4088475  30.50.0.8  2540  130.60.0.71  53  Alert  3883  covert-host-9233.xyz
2866391  30.50.0.12  38231  130.60.0.187  53  Alert  4840  control-drop.cn
5405299  30.50.0.90  25297  120.80.0.144  53  Alert  1966  exploit-exfil-3946.tk
2336359  20.20.0.165  42586  120.80.0.151  53  Alert  846  virussteal.org
1297205  30.50.0.201  15380  160.90.0.152  53  Drop  4986  trojan-net.org
1241922  30.50.0.253  21257  160.90.0.170  53  Alert  1831  virus-leak-8539.tk
8461722  20.20.0.80  12739  160.90.0.81  53  Drop  1063  trojan-attack-5698.com
3023126  20.20.0.60  7510  130.60.0.115  53  Alert  1966  trojanhub.cc
7162785  50.40.0.115  56790  160.90.0.57  53  Drop  3723  malware-attack.ru
5317601  30.50.0.165  36546  130.60.0.11  53  Alert  4731  virus120steal.info
9586964  50.40.0.105  11892  130.60.0.156  53  Alert  3392  worm-access.cn
7555388  20.20.0.236  58629  160.90.0.11  53  Drop  3627  command-payload-5858.info
1695185  50.40.0.227  26433  130.60.0.4  53  Drop  4816  ransomaccess.net
1244684  20.20.0.208  38172  160.90.0.92  53  Drop  3722  wormnet.info
2681218  50.40.0.202  53988  160.90.0.143  53  Drop  1138  malwarepayload.com
1399192  30.50.0.250  25873  120.80.0.181  53  Alert  2706  darkzone.tk
9305781  50.40.0.231  33165  120.80.0.43  53  Drop  4712  trojan-admin.com
4252927  50.40.0.126  31028  130.60.0.249  53  Alert  1823  worm-host.cn
7207079  50.40.0.206  48737  130.60.0.209  53  Drop  2011  exploitexfil.net
1058087  30.50.0.49  14988  120.80.0.105  53  Alert  4701  exploit-dump.net
4158516  50.40.0.107  19502  160.90.0.31  53  Alert  2591  control77hub.tk
9016742  50.40.0.155  45854  160.90.0.204  53  Drop  559  controldrop.cc
3118630  50.40.0.78  50381  160.90.0.245  53  Alert  4539  viruspayload.tk
6656011  50.40.0.31  12903  130.60.0.184  53  Alert  2809  exploit-net.org
7713817  50.40.0.118  43533  120.80.0.64  53  Alert  1487  attack-drop-8822.xyz
6767439  30.50.0.8  16841  130.60.0.183  53  Alert  2621  wormhub.net
5725145  50.40.0.163  50930  120.80.0.109  53  Drop  3922  exploit-net-7749.xyz
6419942  30.50.0.136  3531  120.80.0.249  53  Alert  4204  spywareserver.tk
5010932  30.50.0.66  54272  160.90.0.251  53  Alert  4031  threat-net-2723.com
9135895  20.20.0.179  54631  130.60.0.178  53  Alert  3679  covert-attack-6132.ru
1802264  50.40.0.91  6181  120.80.0.252  53  Alert  737  hackpayload.info
9691838  20.20.0.155  57796  120.80.0.134  53  Drop  4683  shadowsteal.xyz
1683881  30.50.0.13  42309  160.90.0.89  53  Drop  4927  ransom-host-8305.com
4890695  50.40.0.142  8060  160.90.0.32  53  Drop  2879  hack-zone-3530.com
9826951  20.20.0.63  43878  160.90.0.131  53  Alert  4918  hiddenaccess.info
4185018  30.50.0.154  2884  160.90.0.6  53  Alert  4484  virus985hub.cn
7749331  50.40.0.21  48896  160.90.0.97  53  Alert  2593  worm-scan.tk
9603894  20.20.0.107  44700  120.80.0.244  53  Alert  3556  shadownet.tk
9381952  20.20.0.33  53884  130.60.0.80  53  Drop  4203  malwareexfil.tk
1867961  30.50.0.123  34005  120.80.0.201  53  Alert  3384  malware-admin-4778.net
4514149  30.50.0.64  35094  160.90.0.82  53  Drop  2393  virus-dump.cc
4094032  50.40.0.228  3843  130.60.0.12  53  Alert  3069  attack-attack-6734.cc
8226185  50.40.0.201  11904  120.80.0.164  53  Drop  1411  trojan-attack.org
5064202  30.50.0.244  23571  120.80.0.64  53  Drop  807  evil-drop-7947.cc
4236130  50.40.0.203  5715  160.90.0.189  53  Drop  2821  evil-net.org
5915090  20.20.0.52  55303  120.80.0.165  53  Alert  3399  exploit-exfil.org
6960970  50.40.0.164  25349  130.60.0.170  53  Alert  4894  evil33leak.cn
2860097  30.50.0.26  44538  130.60.0.201  53  Drop  3969  covert-hub.cc
7418330  20.20.0.96  16306  160.90.0.91  53  Alert  3870  hidden-hub-3311.cn
1224584  20.20.0.131  64854  130.60.0.165  53  Alert  1941  controlscan.cc
2686525  30.50.0.213  40474  130.60.0.17  53  Alert  2801  ransom-net-7103.org
3234030  30.50.0.68  27759  160.90.0.91  53  Alert  3371  controlnet.com
8512087  50.40.0.189  54088  160.90.0.178  53  Drop  1826  evilscan.com
1391814  30.50.0.249  50021  160.90.0.69  53  Drop  895  dark376net.tk
1128251  50.40.0.89  28783  130.60.0.43  53  Drop  2284  worm-host-190.org
5745660  50.40.0.121  7740  160.90.0.0  53  Drop  3593  botnet-payload.cn
3199923  20.20.0.93  44440  130.60.0.11  53  Drop  2485  command-drop.info
2413811  20.20.0.57  21357  160.90.0.182  53  Alert  3485  virusaccess.cn
7456851  20.20.0.222  16911  130.60.0.94  53  Drop  3378  attack-drop.com
4510755  30.50.0.109  58814  120.80.0.64  53  Alert  2824  c2-drop-5145.cn
4853747  20.20.0.100  24944  120.80.0.175  53  Drop  3238  malwaredrop.cn
2476492  50.40.0.190  29108  160.90.0.221  53  Drop  4135  c2-drop.com
1187412  30.50.0.141  12854  120.80.0.188  53  Alert  5029  spyware-server.cn
1408012  20.20.0.213  46353  120.80.0.162  53  Drop  1698  exploit-attack.tk
6369665  20.20.0.16  31787  120.80.0.173  53  Drop  4254  ransom-steal-226.tk
8084704  30.50.0.40  62637  130.60.0.6  53  Alert  2886  trojan-drop-1107.cc
4872195  50.40.0.183  59827  160.90.0.73  53  Drop  1218  spywareattack.net
1985088  30.50.0.193  7003  120.80.0.127  53  Alert  3022  threat383zone.cn
3233222  50.40.0.217  45068  130.60.0.241  53  Drop  2443  dark-admin-4894.ru
7597705  50.40.0.187  63590  120.80.0.227  53  Alert  814  threat-exfil-8882.tk
7733361  20.20.0.182  40162  160.90.0.123  53  Alert  4783  c2747dump.org
6495889  50.40.0.231  30078  160.90.0.46  53  Drop  1515  covertsteal.cc
TIME 1746679806 2025-05-08 UTC
1137496  30.50.0.140  49672  160.90.0.194  53  Alert  4162  hidden36access.xyz
4723648  30.50.0.167  54496  160.90.0.132  53  Alert  4249  c2-zone.cn
6654827  30.50.0.71  22123  130.60.0.31  53  Drop  1500  attack-attack-703.com
8946459  50.40.0.58  62447  130.60.0.208  53  Alert  4765  virus754access.info
6231030  30.50.0.9  18643  120.80.0.80  53  Drop  2529  evil-server-2057.net
4738301  30.50.0.227  43164  160.90.0.179  53  Alert  2151  c2-net.ru
5064371  20.20.0.192  36787  130.60.0.101  53  Drop  3818  virus-exfil-9223.org
7139004  20.20.0.48  11429  160.90.0.202  53  Drop  1290  virus-server.cc
9692066  50.40.0.190  30143  160.90.0.11  53  Alert  2989  wormserver.cc
3471426  30.50.0.68  39394  160.90.0.108  53  Alert  1457  attackleak.com
1935347  30.50.0.44  19283  130.60.0.215  53  Alert  2979  dark115admin.cn
3173127  20.20.0.189  50759  130.60.0.250  53  Alert  547  threat249attack.tk
4771957  50.40.0.213  40863  130.60.0.160  53  Drop  3912  c2-scan.cn
7070571  30.50.0.147  35375  120.80.0.159  53  Alert  1447  malwareattack.info
2252894  20.20.0.144  8861  130.60.0.156  53  Alert  1378  worm577net.cc
2864251  20.20.0.122  13578  160.90.0.152  53  Drop  4050  worm-leak-3123.cc
6457343  20.20.0.126  21672  120.80.0.100  53  Drop  3436  ransom577drop.ru
4490864  50.40.0.125  37448  130.60.0.215  53  Alert  4861  controlpayload.org
4985938  50.40.0.189  44051  120.80.0.107  53  Drop  3807  c2-leak-4375.cc
9399124  20.20.0.179  14611  160.90.0.122  53  Alert  3633  malware-scan.com
1052799  50.40.0.247  5322  120.80.0.169  53  Drop  4558  attack-scan-3673.xyz
3841969  30.50.0.51  27983  160.90.0.229  53  Drop  3510  phishzone.info
8774746  30.50.0.69  45360  130.60.0.195  53  Alert  1391  ransom233payload.cc
1322232  50.40.0.224  1658  160.90.0.113  53  Drop  2178  controlnet.net
3802364  20.20.0.48  58651  130.60.0.14  53  Drop  2118  hidden-admin-5046.com
8303066  20.20.0.52  31748  130.60.0.62  53  Alert  1254  wormattack.cn
1084676  20.20.0.45  8701  160.90.0.8  53  Drop  1843  threat740payload.cn
4840410  50.40.0.23  3892  120.80.0.208  53  Alert  3686  coverthost.ru
3496724  20.20.0.143  24029  120.80.0.167  53  Alert  3420  shadow-zone-7769.cn
3669833  20.20.0.36  11762  160.90.0.21  53  Drop  3885  c2417exfil.xyz
7767191  30.50.0.92  62201  120.80.0.11  53  Alert  3881  dark-exfil-3363.tk
2998035  30.50.0.48  16165  120.80.0.60  53  Drop  3460  botnet-payload-9944.ru
7966603  30.50.0.65  10016  120.80.0.221  53  Alert  3541  dark-dump.ru
1072346  30.50.0.228  25149  120.80.0.160  53  Drop  2878  botnet657leak.xyz
5163882  30.50.0.17  55379  130.60.0.191  53  Drop  1306  command-exfil.info
8002850  50.40.0.49  10313  120.80.0.196  53  Drop  2558  threat-attack.cc
4329079  20.20.0.28  61253  160.90.0.55  53  Drop  3768  phish71drop.net
2925368  50.40.0.190  59874  160.90.0.229  53  Alert  4060  exploit-server-617.net
1585989  30.50.0.43  12796  130.60.0.57  53  Alert  1667  c2-scan.net
4585034  30.50.0.5  16303  120.80.0.72  53  Alert  1979  c2-drop.xyz
7345213  30.50.0.128  18707  120.80.0.24  53  Drop  4653  threat-host.org
1104679  20.20.0.3  65418  160.90.0.34  53  Alert  3589  spyware434dump.xyz
1122720  30.50.0.250  43338  130.60.0.40  53  Drop  4452  trojan-drop-8479.net
7962325  30.50.0.47  41246  130.60.0.188  53  Drop  3775  attackattack.tk
7083843  50.40.0.163  50924  130.60.0.100  53  Alert  4959  botnet-scan.info
7894280  50.40.0.12  48489  160.90.0.139  53  Drop  3545  spywaredrop.cn
9469980  30.50.0.35  17977  130.60.0.199  53  Alert  2385  virusdrop.com
1326203  50.40.0.42  51374  160.90.0.112  53  Alert  4322  ransom-hub-7604.tk
3152579  20.20.0.74  9702  120.80.0.111  53  Drop  2202  malware-leak.ru
1026294  50.40.0.99  13503  120.80.0.89  53  Drop  4988  trojan963host.net
2918425  50.40.0.60  13106  130.60.0.82  53  Drop  832  hack-exfil.cc
6155069  20.20.0.245  25001  120.80.0.1  53  Drop  2178  c2drop.xyz
2250747  30.50.0.186  40363  130.60.0.95  53  Alert  2937  exploit-leak.org
3206315  50.40.0.246  4490  160.90.0.27  53  Drop  3828  hiddenadmin.xyz
2831402  20.20.0.252  21380  160.90.0.248  53  Drop  1868  spyware-leak-2754.org
5777039  30.50.0.160  45771  160.90.0.131  53  Drop  1612  malware-host.cn
5641338  20.20.0.144  11055  120.80.0.106  53  Alert  1608  covert-dump.cn
2529497  50.40.0.233  1411  160.90.0.21  53  Alert  4788  hack368drop.com
5652675  50.40.0.149  38142  130.60.0.160  53  Alert  4943  ransom-payload.cn
1765552  30.50.0.30  59643  120.80.0.66  53  Drop  4163  wormzone.tk
1217642  30.50.0.79  43125  120.80.0.150  53  Drop  3298  shadow-drop-8789.net
7012103  20.20.0.159  27023  120.80.0.214  53  Alert  3618  shadow946host.org
3215114  50.40.0.164  15354  130.60.0.210  53  Drop  4911  dark-steal-9066.tk
8616154  50.40.0.255  15795  160.90.0.123  53  Alert  4868  phish532exfil.cn
4989811  50.40.0.147  12681  160.90.0.197  53  Drop  561  exploit-scan.tk
8364998  20.20.0.55  3228  120.80.0.197  53  Drop  2407  dark-net.org
4419877  30.50.0.7  61806  120.80.0.240  53  Drop  2064  covertdrop.xyz
7133876  50.40.0.204  62239  160.90.0.35  53  Alert  2707  shadow-payload.cn
8048181  20.20.0.81  57083  130.60.0.26  53  Drop  4290  attackaccess.ru
6641578  20.20.0.162  17083  160.90.0.44  53  Alert  4372  hack-exfil.cn
7719521  20.20.0.166  14065  130.60.0.63  53  Alert  697  dark483zone.org
1446970  20.20.0.129  2643  160.90.0.138  53  Drop  3822  ransomleak.cn
6003486  20.20.0.225  57301  130.60.0.178  53  Drop  2749  spyware-server-3492.ru
2066902  30.50.0.15  11745  130.60.0.49  53  Alert  2395  phish-admin-4081.xyz
6869446  30.50.0.138  12648  130.60.0.206  53  Drop  1775  attack-host.com
9674274  20.20.0.252  24629  160.90.0.75  53  Drop  2177  hidden-net.info
5503504  50.40.0.126  65335  160.90.0.97  53  Drop  2300  botnet-access.cn
3499688  50.40.0.232  48042  130.60.0.181  53  Drop  3592  c2923access.xyz
4736155  50.40.0.244  16002  130.60.0.51  53  Alert  2347  evil759drop.net
6047480  50.40.0.30  27352  120.80.0.201  53  Drop  2852  shadowsteal.cc
7998939  20.20.0.105  23727  120.80.0.24  53  Alert  3524  dark-scan-1936.com
9855114  20.20.0.208  59475  160.90.0.177  53  Alert  4814  ransom404net.info
4488370  20.20.0.150  2883  120.80.0.232  53  Alert  3726  botnet-steal-6446.com
2036280  20.20.0.35  57354  130.60.0.200  53  Drop  3956  hackpayload.ru
9890766  30.50.0.141  28125  120.80.0.138  53  Drop  1312  wormscan.net
2180051  50.40.0.113  19433  120.80.0.217  53  Drop  4428  virus-exfil.tk
5490268  20.20.0.210  50455  130.60.0.116  53  Drop  3860  c2-host-7468.com
1112644  30.50.0.14  9075  160.90.0.0  53  Alert  881  botnet-leak.cc
8259644  30.50.0.128  31842  160.90.0.23  53  Drop  3149  hack-access-3622.cc
2424539  20.20.0.97  15621  120.80.0.238  53  Drop  813  worm-drop.xyz
2185807  50.40.0.105  17633  160.90.0.162  53  Drop  1117  exploit561access.tk
2795955  50.40.0.227  4556  160.90.0.154  53  Alert  4072  command-leak.net
2893369  30.50.0.3  5263  130.60.0.196  53  Drop  2687  ransom-host-5423.xyz
4894984  30.50.0.63  13849  160.90.0.105  53  Alert  2951  command-payload-965.org
8500151  30.50.0.98  32815  120.80.0.43  53  Drop  3760  shadow967net.info
1956912  30.50.0.179  33118  160.90.0.222  53  Alert  2429  malware-steal.org
2659350  20.20.0.43  44060  120.80.0.108  53  Drop  3455  commandpayload.com
7986856  20.20.0.199  49061  120.80.0.240  53  Alert  3798  wormserver.tk
3683894  50.40.0.250  33225  160.90.0.205  53  Drop  2643  threat-host.org
5356317  30.50.0.173  48440  160.90.0.61  53  Drop  2695  hack-dump-7868.org
3799411  30.50.0.65  50901  120.80.0.55  53  Alert  3296  ransomserver.info
8830506  20.20.0.226  34677  120.80.0.110  53  Alert  4313  threat-payload.org
3795000  50.40.0.35  19947  120.80.0.201  53  Drop  1417  command-access.cn
3656851  20.20.0.202  35118  160.90.0.205  53  Drop  950  dark-payload-2047.org
9111091  30.50.0.151  63947  130.60.0.56  53  Alert  2171  botnetaccess.cc
1676327  50.40.0.98  11870  160.90.0.38  53  Alert  3972  spyware71net.ru
1934796  20.20.0.90  8786  120.80.0.211  53  Alert  2086  threatzone.net
3607853  30.50.0.119  46936  160.90.0.29  53  Alert  1799  c2-hub.net
1399320  20.20.0.100  40619  130.60.0.242  53  Drop  664  dark452hub.xyz
8502361  30.50.0.153  4022  130.60.0.145  53  Drop  848  spyware-server.org
8147920  50.40.0.95  55758  160.90.0.199  53  Drop  3198  malware-access-4936.ru
6615928  30.50.0.160  22493  120.80.0.160  53  Drop  704  malwarenet.ru
7268350  20.20.0.254  43762  160.90.0.6  53  Alert  1994  botnetserver.com
2365718  30.50.0.142  49189  160.90.0.102  53  Alert  1550  command-server-5612.cc
8303733  50.40.0.153  60254  120.80.0.222  53  Alert  4004  attack-admin-3692.info
9409959  50.40.0.213  61179  130.60.0.211  53  Drop  679  covert241dump.info
6560760  30.50.0.154  15443  160.90.0.45  53  Alert  4812  exploitexfil.com
1081567  20.20.0.80  30069  120.80.0.43  53  Drop  572  exploit-steal.ru
3891151  30.50.0.4  40142  120.80.0.99  53  Alert  579  c2-attack-7296.cc
5687721  50.40.0.234  6094  120.80.0.167  53  Drop  704  exploit-payload.net
2917493  20.20.0.166  11785  130.60.0.249  53  Drop  4190  c2-hub.info
8714428  50.40.0.212  12505  130.60.0.81  53  Alert  3689  c2-payload-4451.com
5971477  50.40.0.249  25858  130.60.0.78  53  Alert  708  spyware-hub.ru
9906497  20.20.0.119  23830  120.80.0.225  53  Drop  1534  c2access.cc
8207173  50.40.0.250  38779  130.60.0.6  53  Alert  561  threatsteal.net
6092060  20.20.0.16  9043  120.80.0.98  53  Drop  3162  virusleak.info
4272628  20.20.0.241  9227  120.80.0.166  53  Drop  3119  exploitexfil.cn
7302225  30.50.0.31  49172  160.90.0.29  53  Drop  1259  dark215server.cn
9203761  20.20.0.148  11596  130.60.0.174  53  Drop  2044  evilhub.xyz
5027741  50.40.0.28  46894  120.80.0.52  53  Drop  4788  commanddump.net
3209572  20.20.0.20  41017  160.90.0.175  53  Alert  636  attack-exfil.info
4144702  30.50.0.71  60120  130.60.0.141  53  Drop  736  trojannet.cn
1967039  20.20.0.56  9880  120.80.0.219  53  Alert  529  control191payload.xyz
6055069  50.40.0.246  29445  130.60.0.152  53  Alert  4751  virus193admin.ru
9769202  20.20.0.9  37701  130.60.0.49  53  Drop  847  ransom-access.net
7276002  50.40.0.3  14680  160.90.0.53  53  Drop  1740  spyware-server.cc
8043083  50.40.0.214  61444  130.60.0.211  53  Drop  4023  phishnet.tk
TIME 1746679927 2025-05-08 UTC
6728811  50.40.0.167  49164  160.90.0.57  53  Alert  3118  wormhub.org
7604975  50.40.0.10  46801  160.90.0.100  53  Alert  1009  virus-dump-3288.cc
7364901  50.40.0.255  6239  160.90.0.146  53  Drop  2995  shadowdump.cc
3432032  20.20.0.0  26208  120.80.0.197  53  Drop  2258  evil670leak.xyz
4833601  30.50.0.108  35894  130.60.0.27  53  Alert  2896  virus654net.org
1484412  50.40.0.29  18055  160.90.0.97  53  Drop  2812  botnet-admin-6339.cn
3005388  20.20.0.76  16946  130.60.0.222  53  Drop  3380  covert-server-1277.cc
8898051  30.50.0.219  54936  120.80.0.37  53  Alert  4902  trojanzone.info
